CASE_NUMBER,DOCUMENT_ID,DOCUMENT_FILED_DATE,DOCUMENT_NAME,DOCUMENT_NAME_DRIVE,LINK_DRIVE
24NWLC03100,98297417,2024-01-26 00:00:00.000,Complaint,complaint_24nwlc03100_98297417,https://drive.google.com/file/d/1YKzAxdU6COsEUs6MMF9sIIs4ae0CBDmM/view?usp=drivesdk
24NWLC03100,98297418,2024-01-26 00:00:00.000,Declaration (name extension),declaration_24nwlc03100_98297418,https://drive.google.com/file/d/1knbDm1QcKrNizgGKGw542cre_1B8JEO8/view?usp=drivesdk
24NWLC03100,98297419,2024-01-26 00:00:00.000,Summons,,
24NWLC03100,98297420,2024-01-26 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc03100_98297420,
24NWLC03100,98297421,2024-01-26 00:00:00.000,Civil Case Cover Sheet,,
24NWLC03100,98297422,2024-01-26 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC03100,98297423,2024-01-26 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC03100,98905809,2024-02-26 00:00:00.000,Proof of Personal Service,,
24NWLC03100,104323268,2024-11-01 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc03100_104323268,https://drive.google.com/file/d/1EveORAr-yPcFMyb2_tOrUIpUK2ekMy8e/view?usp=drivesdk
24NWLC03100,104323341,2024-11-01 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc03100_104323341,
24NWLC03100,104323344,2024-11-01 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc03100_104323344,
24NWLC03100,104323347,2024-11-01 00:00:00.000,Request for Dismissal,,
24NWLC03100,104323351,2024-11-01 00:00:00.000,Declaration (name extension),declaration_24nwlc03100_104323351,https://drive.google.com/file/d/18llq_LgPjvDDjgYKulpBzmuIhGdimgEb/view?usp=drivesdk
24NWLC03100,104323356,2024-11-01 00:00:00.000,Declaration (name extension),declaration_24nwlc03100_104323356,https://drive.google.com/file/d/1neVW8qTZMNIWsf2qplNUhtppqTPcPIod/view?usp=drivesdk
24NWLC03100,104323350,2024-11-19 00:00:00.000,Judgment,,
24NWLC04735,98530756,2024-02-07 00:00:00.000,Complaint,complaint_24nwlc04735_98530756,https://drive.google.com/file/d/1l4Y2aaaWpYyo4Og9g0V-B0AobLecB63S/view?usp=drivesdk
24NWLC04735,98530757,2024-02-07 00:00:00.000,Civil Case Cover Sheet,,
24NWLC04735,98530758,2024-02-07 00:00:00.000,Summons,,
24NWLC04735,98530759,2024-02-07 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc04735_98530759,
24NWLC04735,98530760,2024-02-07 00:00:00.000,Declaration (name extension),declaration_24nwlc04735_98530760,https://drive.google.com/file/d/1K8IyGME0oxJ6pjRiBPzpfDgLqzp14MZv/view?usp=drivesdk
24NWLC04735,98530762,2024-02-07 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC04735,98530763,2024-02-07 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC04735,99665714,2024-03-29 00:00:00.000,Proof of Personal Service,,
24NWLC04735,101458960,2024-06-11 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc04735_101458960,
24NWLC04735,101458961,2024-06-11 00:00:00.000,Request for Dismissal,,
24NWLC04735,101458962,2024-06-11 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc04735_101458962,
24NWLC04735,101458963,2024-06-11 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc04735_101458963,
24NWLC04735,101458964,2024-06-11 00:00:00.000,Declaration (name extension),declaration_24nwlc04735_101458964,
24NWLC04735,101458965,2024-06-11 00:00:00.000,Declaration (name extension),declaration_24nwlc04735_101458965,
24NWLC04735,101458966,2024-06-11 00:00:00.000,Default Judgment,,
24NWLC04735,101522493,2024-07-02 00:00:00.000,Minute Order,,
24NWLC04735,101522494,2024-07-02 00:00:00.000,Certificate of Mailing for,,
24NWLC04735,103387054,2024-09-17 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc04735_103387054,https://drive.google.com/file/d/1EqSfSC86A27M6dhPIwHBLIBaAEZ9cAjw/view?usp=drivesdk
24NWLC04735,103387055,2024-09-17 00:00:00.000,Declaration (name extension),declaration_24nwlc04735_103387055,https://drive.google.com/file/d/1OHKOaZfHAAT_rt94x590YfX7eEyOJ51D/view?usp=drivesdk
24NWLC04735,103387057,2024-09-17 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc04735_103387057,
24NWLC04735,103387058,2024-09-17 00:00:00.000,Declaration (name extension),declaration_24nwlc04735_103387058,https://drive.google.com/file/d/1iXpzMKyespHXpXyvmyjz0um5kRxWWIgf/view?usp=drivesdk
24NWLC04735,103387059,2024-09-17 00:00:00.000,Request for Dismissal,,
24NWLC04735,103387060,2024-09-17 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc04735_103387060,
24NWLC04735,103387056,2024-10-04 00:00:00.000,Judgment,,
24NWLC07718,98988509,2024-02-27 00:00:00.000,Complaint,complaint_24nwlc07718_98988509,https://drive.google.com/file/d/1z8S-paEOCqtZuGX3ogAWV-NJmH9zONf_/view?usp=drivesdk
24NWLC07718,98988510,2024-02-27 00:00:00.000,Civil Case Cover Sheet,,
24NWLC07718,98988511,2024-02-27 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc07718_98988511,
24NWLC07718,98988512,2024-02-27 00:00:00.000,Summons,,
24NWLC07718,98988513,2024-02-27 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC07718,98988514,2024-02-27 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC07718,99480112,2024-03-19 00:00:00.000,Proof of Personal Service,,
24NWLC07718,103877251,2024-10-15 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc07718_103877251,https://drive.google.com/file/d/1bRqO0iWYdGXQtCcYllMFhcWGbN9j6HrQ/view?usp=drivesdk
24NWLC07718,103877259,2024-10-15 00:00:00.000,Request for Dismissal,,
24NWLC07718,103877260,2024-10-15 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc07718_103877260,
24NWLC07718,103877262,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc07718_103877262,https://drive.google.com/file/d/1MxAUuLLbcRrOPeMeu9vCulZu6-7R4nyk/view?usp=drivesdk
24NWLC07718,103877261,2024-10-29 00:00:00.000,Judgment,,
24NWLC08314,99106960,2024-03-04 00:00:00.000,Complaint,complaint_24nwlc08314_99106960,https://drive.google.com/file/d/12_dcVKPRWZtTJwI4ZT2G1qsZHWdlIFCa/view?usp=drivesdk
24NWLC08314,99106961,2024-03-04 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc08314_99106961,
24NWLC08314,99106962,2024-03-04 00:00:00.000,Declaration (name extension),declaration_24nwlc08314_99106962,https://drive.google.com/file/d/1wpnyN2M8T8JKxC22Iz37nQhOEd38oyh5/view?usp=drivesdk
24NWLC08314,99106963,2024-03-04 00:00:00.000,Civil Case Cover Sheet,,
24NWLC08314,99106964,2024-03-04 00:00:00.000,Summons,,
24NWLC08314,99106965,2024-03-04 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC08314,99106966,2024-03-04 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC08314,99663033,2024-03-29 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC08314,104714890,2024-11-18 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc08314_104714890,https://drive.google.com/file/d/1LH4HQRWlfDfe5npvee_SpYJOO1y4WSiM/view?usp=drivesdk
24NWLC08314,104714891,2024-11-18 00:00:00.000,Request for Dismissal,,
24NWLC08314,104714892,2024-11-18 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc08314_104714892,
24NWLC08314,104714893,2024-11-18 00:00:00.000,Declaration (name extension),declaration_24nwlc08314_104714893,https://drive.google.com/file/d/1Hhd2aG3LdAXP51xz7jCDVgjqBp4AUTop/view?usp=drivesdk
24NWLC08314,104714894,2024-11-18 00:00:00.000,Declaration (name extension),declaration_24nwlc08314_104714894,https://drive.google.com/file/d/13MshYUJ8qULSCQaFQ4SQJi_def905kzC/view?usp=drivesdk
24NWLC08314,104714895,2024-11-18 00:00:00.000,Declaration (name extension),declaration_24nwlc08314_104714895,https://drive.google.com/file/d/1OkOlwxmf5tbcqPzoCxIPJ1B4OwwvHnVn/view?usp=drivesdk
24NWLC08314,104714896,2024-12-02 00:00:00.000,Judgment,,
24NWLC08754,99154253,2024-03-07 00:00:00.000,Complaint,complaint_24nwlc08754_99154253,https://drive.google.com/file/d/15l6gwReER71X4zA2Nx99GCFCybTfLtcm/view?usp=drivesdk
24NWLC08754,99154254,2024-03-07 00:00:00.000,Summons,,
24NWLC08754,99154255,2024-03-07 00:00:00.000,Civil Case Cover Sheet,,
24NWLC08754,99154256,2024-03-07 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc08754_99154256,
24NWLC08754,99154257,2024-03-07 00:00:00.000,Declaration (name extension),declaration_24nwlc08754_99154257,https://drive.google.com/file/d/1-0WzlGqAjzeycV-uoDsv06TQQt_X3vW7/view?usp=drivesdk
24NWLC08754,99154258,2024-03-07 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC08754,99154259,2024-03-07 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC08754,99974354,2024-04-10 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC08754,104952537,2024-11-26 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc08754_104952537,https://drive.google.com/file/d/1z7rsLGrsItSOh7h72cuhwgZolEbZiyOR/view?usp=drivesdk
24NWLC08754,104952538,2024-11-26 00:00:00.000,Declaration (name extension),declaration_24nwlc08754_104952538,https://drive.google.com/file/d/16g7cgA4zscbpX27D6LEQVUuhI0DXyUHC/view?usp=drivesdk
24NWLC08754,104952539,2024-11-26 00:00:00.000,Declaration (name extension),declaration_24nwlc08754_104952539,https://drive.google.com/file/d/1kkWF5Hko4ZfBPgnRtALDbJBxoGZzQVHQ/view?usp=drivesdk
24NWLC08754,104952540,2024-12-17 00:00:00.000,Default Judgment,,
24NWLC09091,99207403,2024-03-07 00:00:00.000,Complaint,complaint_24nwlc09091_99207403,https://drive.google.com/file/d/1QNOWkHX5OzBiZqWpNPPuPnvpy3l0gUl7/view?usp=drivesdk
24NWLC09091,99207404,2024-03-07 00:00:00.000,Summons,,
24NWLC09091,99207405,2024-03-07 00:00:00.000,Civil Case Cover Sheet,,
24NWLC09091,99207406,2024-03-07 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC09091,99207408,2024-03-07 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC09091,99498395,2024-03-20 00:00:00.000,Proof of Personal Service,,
24NWLC09091,105124549,2024-12-04 00:00:00.000,Request for Dismissal,,
24NWLC09091,105124551,2024-12-04 00:00:00.000,Declaration (name extension),declaration_24nwlc09091_105124551,https://drive.google.com/file/d/1I3CjuOzrV-GaNdLkq9kNx6IZErW76zGE/view?usp=drivesdk
24NWLC09091,105124553,2024-12-04 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc09091_105124553,https://drive.google.com/file/d/1bk3LIJhEMhvbx5ITvL4TOBWcJc73-dZM/view?usp=drivesdk
24NWLC09091,105124555,2024-12-04 00:00:00.000,Declaration (name extension),declaration_24nwlc09091_105124555,https://drive.google.com/file/d/1yfK3cY0h4m2JbQM_H8laDI8xundtzLXQ/view?usp=drivesdk
24NWLC09091,105124552,2024-12-26 00:00:00.000,Default Judgment,,
24NWLC09091,107085721,2025-03-20 00:00:00.000,Abstract of Judgment - Civil and Small Claims,,
24NWLC09091,107196028,2025-03-20 00:00:00.000,Notice of Change of Address or Other Contact Information,,
24NWLC10824,99475369,2024-03-19 00:00:00.000,Complaint,complaint_24nwlc10824_99475369,https://drive.google.com/file/d/1DiDAsxjpiaqI9-zyOGiJPcMJm3jqqzY-/view?usp=drivesdk
24NWLC10824,99475370,2024-03-19 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc10824_99475370,
24NWLC10824,99475371,2024-03-19 00:00:00.000,Summons,,
24NWLC10824,99475372,2024-03-19 00:00:00.000,Civil Case Cover Sheet,,
24NWLC10824,99475373,2024-03-19 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC10824,99475374,2024-03-19 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC10824,99664510,2024-03-28 00:00:00.000,Proof of Personal Service,,
24NWLC10824,103690287,2024-10-03 00:00:00.000,Request for Dismissal,,
24NWLC10824,103690288,2024-10-03 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc10824_103690288,https://drive.google.com/file/d/1y1E29AV7VLiXete9erLk-g-m-AnGGFQg/view?usp=drivesdk
24NWLC10824,103690289,2024-10-03 00:00:00.000,Declaration (name extension),declaration_24nwlc10824_103690289,https://drive.google.com/file/d/108NE3x0O--e9TmS0L_KPgkPj6x0waP7B/view?usp=drivesdk
24NWLC10824,103690290,2024-10-03 00:00:00.000,Declaration (name extension),declaration_24nwlc10824_103690290,https://drive.google.com/file/d/1mksALi93O_KJNv20hHlw1KIxbrOUTOSm/view?usp=drivesdk
24NWLC10824,103690291,2024-10-17 00:00:00.000,Default Judgment,,
24NWLC11342,99544695,2024-03-21 00:00:00.000,Complaint,complaint_24nwlc11342_99544695,https://drive.google.com/file/d/1UwelUAko1XZ2ZRB3sn93mdML_3IX40in/view?usp=drivesdk
24NWLC11342,99544696,2024-03-21 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc11342_99544696,
24NWLC11342,99544697,2024-03-21 00:00:00.000,Declaration (name extension),declaration_24nwlc11342_99544697,https://drive.google.com/file/d/1NuXQXbO9ffRI4LSxAvrTOq2FvqMojy7V/view?usp=drivesdk
24NWLC11342,99544698,2024-03-21 00:00:00.000,Civil Case Cover Sheet,,
24NWLC11342,99544699,2024-03-21 00:00:00.000,Summons,,
24NWLC11342,99544700,2024-03-21 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC11342,99544702,2024-03-21 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC11342,102166864,2024-07-24 00:00:00.000,Proof of Personal Service,,
24NWLC11342,104045127,2024-10-22 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc11342_104045127,https://drive.google.com/file/d/1555lekI38eWnh71c6ANM0ic0NxGBxDia/view?usp=drivesdk
24NWLC11342,104045185,2024-10-22 00:00:00.000,Declaration (name extension),declaration_24nwlc11342_104045185,https://drive.google.com/file/d/1Sq3nMcnX7_3RQ05CcSEmOhj9I43suqdX/view?usp=drivesdk
24NWLC11342,104045191,2024-10-22 00:00:00.000,Declaration (name extension),declaration_24nwlc11342_104045191,https://drive.google.com/file/d/1lf6KcPTBG95YDf1EVhz-AZtvACaQJsgh/view?usp=drivesdk
24NWLC11342,104045192,2024-10-22 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc11342_104045192,
24NWLC11342,104045197,2024-10-22 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc11342_104045197,
24NWLC11342,104045199,2024-10-22 00:00:00.000,Request for Dismissal,,
24NWLC11342,104045200,2024-10-22 00:00:00.000,Declaration (name extension),declaration_24nwlc11342_104045200,https://drive.google.com/file/d/1IjMWIkvW9slHm-YfzKW3Pk4YyHOaxn3V/view?usp=drivesdk
24NWLC11342,104045201,2024-11-01 00:00:00.000,Judgment,,
24NWLC11999,99637501,2024-03-26 00:00:00.000,Complaint,complaint_24nwlc11999_99637501,https://drive.google.com/file/d/1YHPgwVLhS5GpuKmDsR8LzGnGUG3wBK29/view?usp=drivesdk
24NWLC11999,99637502,2024-03-26 00:00:00.000,Summons,,
24NWLC11999,99637503,2024-03-26 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc11999_99637503,
24NWLC11999,99637504,2024-03-26 00:00:00.000,Civil Case Cover Sheet,,
24NWLC11999,99637505,2024-03-26 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC11999,99637506,2024-03-26 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC11999,100494165,2024-05-06 00:00:00.000,Proof of Personal Service,,
24NWLC11999,103686343,2024-10-02 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc11999_103686343,https://drive.google.com/file/d/1ccQoRGP_4ru2OT2CHmOdpaKIgRZsQsrr/view?usp=drivesdk
24NWLC11999,103686344,2024-10-02 00:00:00.000,Summary of the Case,,
24NWLC11999,103686345,2024-10-02 00:00:00.000,Request for Dismissal,,
24NWLC11999,103686346,2024-10-02 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc11999_103686346,
24NWLC11999,103686347,2024-10-02 00:00:00.000,Declaration (name extension),declaration_24nwlc11999_103686347,https://drive.google.com/file/d/14hT3eDvOE-dhSMcdCmGhCAZYvjiAQ6U6/view?usp=drivesdk
24NWLC11999,103686348,2024-10-02 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc11999_103686348,
24NWLC11999,103686349,2024-10-17 00:00:00.000,Judgment,,
24NWLC12798,99738125,2024-03-29 00:00:00.000,Complaint,complaint_24nwlc12798_99738125,https://drive.google.com/file/d/1mP3r0S5W70t-1m2CH1To34QzO6PuJuEd/view?usp=drivesdk
24NWLC12798,99738126,2024-03-29 00:00:00.000,Civil Case Cover Sheet,,
24NWLC12798,99738127,2024-03-29 00:00:00.000,Summons,,
24NWLC12798,99738128,2024-03-29 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC12798,99738129,2024-03-29 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC12798,100963472,2024-05-28 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC12798,103689599,2024-10-02 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc12798_103689599,https://drive.google.com/file/d/10ILb4YiSPsaT2cP6inF7PjJHRp4Qkbkp/view?usp=drivesdk
24NWLC12798,103689600,2024-10-02 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc12798_103689600,
24NWLC12798,103689601,2024-10-02 00:00:00.000,Summary of the Case,,
24NWLC12798,103689602,2024-10-02 00:00:00.000,Request for Dismissal,,
24NWLC12798,103689603,2024-10-02 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc12798_103689603,
24NWLC12798,103689604,2024-10-02 00:00:00.000,Declaration (name extension),declaration_24nwlc12798_103689604,https://drive.google.com/file/d/1b0SP3oJa0CkL2q8gI2YOW3bDwAq1n9yY/view?usp=drivesdk
24NWLC12798,103689605,2024-10-17 00:00:00.000,Judgment,,
24NWLC14122,99899333,2024-04-08 00:00:00.000,Complaint,complaint_24nwlc14122_99899333,https://drive.google.com/file/d/1rtAske5X30Fen9YuZrLbBsOoDdUbnd1S/view?usp=drivesdk
24NWLC14122,99899334,2024-04-08 00:00:00.000,Summons,,
24NWLC14122,99899335,2024-04-08 00:00:00.000,Civil Case Cover Sheet,,
24NWLC14122,99899336,2024-04-08 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC14122,99899337,2024-04-08 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC14122,101087231,2024-06-05 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC14122,103839365,2024-10-15 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc14122_103839365,https://drive.google.com/file/d/1L9XczErN_9urYULo4_K3Rq1OA0cnwHoF/view?usp=drivesdk
24NWLC14122,103839367,2024-10-15 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc14122_103839367,
24NWLC14122,103839368,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc14122_103839368,https://drive.google.com/file/d/17AxUbxTGKDkMELNoh8kNReZ_snklQ1__/view?usp=drivesdk
24NWLC14122,103839369,2024-10-15 00:00:00.000,Request for Dismissal,,
24NWLC14122,103839366,2024-10-22 00:00:00.000,Judgment,,
24NWLC14167,99904162,2024-04-08 00:00:00.000,Complaint,complaint_24nwlc14167_99904162,https://drive.google.com/file/d/1kKTpNyn2jKvIceEeAo0HT3Su9k5wx217/view?usp=drivesdk
24NWLC14167,99904163,2024-04-08 00:00:00.000,Civil Case Cover Sheet,,
24NWLC14167,99904164,2024-04-08 00:00:00.000,Summons,,
24NWLC14167,99904165,2024-04-08 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc14167_99904165,
24NWLC14167,99904166,2024-04-08 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC14167,99904167,2024-04-08 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC14167,100754476,2024-05-20 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC14167,103839249,2024-10-15 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc14167_103839249,https://drive.google.com/file/d/112i0LO0Hqp3vdI8Uqdd2XXUgHO5XY4q3/view?usp=drivesdk
24NWLC14167,103839250,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc14167_103839250,https://drive.google.com/file/d/1yF1IyvpD55WsGorhFAUdfc9F3-3QZl3M/view?usp=drivesdk
24NWLC14167,103839251,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc14167_103839251,https://drive.google.com/file/d/1l-B8WihrOYtkYxAXzkI-6ke3DoIQEJKJ/view?usp=drivesdk
24NWLC14167,103839253,2024-10-15 00:00:00.000,Request for Dismissal,,
24NWLC14167,103839254,2024-10-15 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc14167_103839254,
24NWLC14167,103839252,2024-10-22 00:00:00.000,Judgment,,
24NWLC14172,99904380,2024-04-08 00:00:00.000,Complaint,complaint_24nwlc14172_99904380,https://drive.google.com/file/d/1DGRKeI6t9pVKjyiJTdMrSTszAx_1HuJg/view?usp=drivesdk
24NWLC14172,99904381,2024-04-08 00:00:00.000,Civil Case Cover Sheet,,
24NWLC14172,99904382,2024-04-08 00:00:00.000,Summons,,
24NWLC14172,99904383,2024-04-08 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc14172_99904383,
24NWLC14172,99904384,2024-04-08 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC14172,99904385,2024-04-08 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC14172,100151583,2024-04-22 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC14172,103833630,2024-10-15 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc14172_103833630,https://drive.google.com/file/d/1XSd57hjzJGK9C51cHJflIFNCfqNtawPJ/view?usp=drivesdk
24NWLC14172,103833631,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc14172_103833631,https://drive.google.com/file/d/1KelmAy7RsK5U5P-kWbVX22afNo7akehg/view?usp=drivesdk
24NWLC14172,103833633,2024-10-15 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc14172_103833633,
24NWLC14172,103833634,2024-10-15 00:00:00.000,Request for Dismissal,,
24NWLC14172,103833632,2024-10-22 00:00:00.000,Default Judgment,,
24NWLC14172,108812676,2025-05-28 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",declaration_24nwlc14172_108812676,
24NWLC14172,108812675,2025-06-05 00:00:00.000,Writ of Execution,,
24NWLC15387,100049929,2024-04-16 00:00:00.000,Complaint,complaint_24nwlc15387_100049929,https://drive.google.com/file/d/1PvFlQk8CAqNfdDtIjsgmVPxWrTuKzQt6/view?usp=drivesdk
24NWLC15387,100049930,2024-04-16 00:00:00.000,Civil Case Cover Sheet,,
24NWLC15387,100049931,2024-04-16 00:00:00.000,Summons,,
24NWLC15387,100049932,2024-04-16 00:00:00.000,Declaration (name extension),declaration_24nwlc15387_100049932,https://drive.google.com/file/d/1OGQgWq1EihCm6nsDfrUhfVMadlLx-Aq1/view?usp=drivesdk
24NWLC15387,100049933,2024-04-16 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc15387_100049933,
24NWLC15387,100049939,2024-04-16 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC15387,100049941,2024-04-16 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC15387,100321060,2024-05-01 00:00:00.000,Proof of Personal Service,,
24NWLC15387,103386386,2024-09-17 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc15387_103386386,https://drive.google.com/file/d/1Ufmr7SFxfLU7aTyF0fvytt6fDMueh_Oq/view?usp=drivesdk
24NWLC15387,103386388,2024-09-17 00:00:00.000,Declaration (name extension),declaration_24nwlc15387_103386388,https://drive.google.com/file/d/1Ugj5lAxncr2__AiuBPaAux-GhJ-8Ri0p/view?usp=drivesdk
24NWLC15387,103386389,2024-09-17 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc15387_103386389,
24NWLC15387,103386390,2024-09-17 00:00:00.000,Declaration (name extension),declaration_24nwlc15387_103386390,https://drive.google.com/file/d/1LZtqEBpbX9h0G52JTUJVuwoigZNlGfkp/view?usp=drivesdk
24NWLC15387,103386391,2024-09-17 00:00:00.000,Declaration (name extension),declaration_24nwlc15387_103386391,https://drive.google.com/file/d/16P9ZwHAx5MeU33i3ugDcKV9kmSW2euWc/view?usp=drivesdk
24NWLC15387,103386392,2024-09-17 00:00:00.000,Request for Dismissal,,
24NWLC15387,103386387,2024-10-03 00:00:00.000,Judgment,,
24NWLC15387,108648309,2025-05-19 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",declaration_24nwlc15387_108648309,
24NWLC15387,108648308,2025-05-29 00:00:00.000,Writ of Execution,,
24NWLC17337,100256273,2024-04-29 00:00:00.000,Complaint,complaint_24nwlc17337_100256273,https://drive.google.com/file/d/19V8szhC9us8N0xwbfi2DFH0sajmVtSCY/view?usp=drivesdk
24NWLC17337,100256274,2024-04-29 00:00:00.000,Civil Case Cover Sheet,,
24NWLC17337,100256275,2024-04-29 00:00:00.000,Summons,,
24NWLC17337,100256276,2024-04-29 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC17337,100256277,2024-04-29 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC17337,101619538,2024-06-18 00:00:00.000,Proof of Personal Service,,
